108607	112315
108894	111384
112038	112651
106870	116775
106872	117174
106872	118084
106848	115769
106830	107970
112878	115649
108347	112878
106902	111836
107823	109142
109142	113646
112412	116605
107056	107074
106662	115978
106956	107140
107140	110573
107056	107140
107140	109211
106914	107448
107273	111643
107275	113124
107222	109913
107880	114655
107903	111860
107460	113102
110339	110342
110339	113914
110339	111041
110339	116129
110339	115561
110339	111043
110339	110340
107433	114733
107452	107467
111867	111868
107623	114593
107674	109707
107674	113146
107776	110263
107776	110264
107336	118148
107332	116131
107847	107847
107832	109701
108002	108276
106898	112384
106898	112383
108172	113498
108014	111142
108278	108347
107777	108278
108349	110980
108237	111351
108256	110092
106805	109992
108403	126361
108403	112481
108403	122503
108403	119052
108517	108551
106851	113188
108605	109894
108840	116465
110036	112405
107985	112408
109155	112287
109155	114849
109154	114849
109154	112287
107343	109153
109043	115576
109037	115576
109035	115576
109531	113177
109332	110172
108543	109571
113647	119970
109314	118845
109314	114480
109314	116965
109314	114733
110373	116168
109625	112791
109701	109874
109701	113363
109874	111719
109874	111585
109854	109874
109768	110772
109920	115688
109920	114203
110073	115360
110186	110187
110186	112598
110186	117709
107083	110447
107068	127211
107068	107131
107068	112490
107068	113012
107068	121400
107068	114226
110244	110857
111752	114184
106741	116979
108822	113252
108822	110769
108822	113353
108822	110501
108822	117030
119354	119624
110432	119354
110959	114231
110322	120849
110322	115349
110432	115673
110432	117133
110432	113177
110304	113791
110304	113791
110344	111860
110344	116129
110344	113914
110344	117130
110443	115714
110443	117172
110443	110443
110447	111844
110447	111776
110447	111237
110783	124185
110870	111554
112506	114986
108350	110980
107719	110857
111902	115673
111902	122133
111902	116059
108528	109420
110902	115710
107985	108414
106710	111375
106711	117522
108415	114128
108332	116598
108332	113295
107823	114203
112388	116597
110391	116318
108580	115984
108446	113252
111523	111898
111030	115086
107315	110725
106880	111845
111113	112946
111117	115984
111308	114075
112303	115128
111327	111328
111328	111328
111328	113071
108083	109942
109596	111142
111751	129277
111559	111561
111561	113818
108532	112965
110826	111580
115671	116587
114019	115671
106862	115671
109895	115671
115671	116587
111196	111576
111576	116884
108347	110269
111805	117140
111806	114583
111807	122974
111173	111841
111841	111845
111801	111843
107142	111825
111825	115879
111825	116316
111860	117927
111860	115435
111860	117743
111860	115305
112168	116108
106783	111937
110191	111862
110191	112749
112095	112096
114688	115442
112510	112510
106783	123847
108792	112545
108792	113843
108792	113843
107603	107603
107603	112906
112676	115759
107377	115823
108570	112904
108576	115816
111559	113818
110731	111559
111559	116385
113124	114127
106819	112882
110867	115455
108201	110772
106543	106962
106543	110969
109501	111845
108533	124375
110043	111845
108362	112592
112904	112906
112983	114405
113010	119707
113010	114126
111681	112986
111681	112986
109992	117302
110975	112361
107434	107881
107434	122960
108602	108893
108605	113269
108605	113269
113254	113269
113269	123029
110168	113349
113349	116440
113388	115457
110731	120736
113344	118975
111823	113345
108605	123313
108605	113055
107296	108605
108826	109304
106692	121573
113866	115359
110904	112319
111196	111570
107128	116280
114141	115942
109623	114141
116313	116985
111378	115164
114879	124683
112706	117030
113185	119006
114768	115538
107870	116435
117490	122396
107426	118179
108042	113722
112354	119029
108096	108170
113293	114733
115537	116834
115393	116113
115393	119702
108893	116986
108455	111282
110246	112395
108619	113177
108619	113760
108619	117807
106864	111591
111418	111872
112030	121364
111173	112030
109590	114307
109590	114307
106673	112721
112735	113190
106862	113034
106862	113841
106862	111974
106862	111974
106862	113726
106862	113726
106862	121251
106862	115359
106862	117406
106862	114523
106862	114523
113185	114539
109853	115831
110122	116463
110122	117030
110029	116774
107070	121366
107070	107132
107070	112165
107070	121400
107057	107069
106537	114302
110216	114655
110216	121758
110216	120916
107971	110216
112747	112771
111746	114513
111746	112361
111746	111787
113137	117294
111170	115017
107777	109414
107777	110852
107777	112855
106823	107777
106671	106673
107463	124202
109921	114653
109921	112653
108299	112045
106675	119659
112943	120682
109412	112943
109786	112943
108188	108373
113141	118095
111572	111747
112217	113815
111782	114804
109414	114736
108887	109605
107819	118165
107819	116389
107060	111139
109146	114934
112186	115359
108603	115581
107860	116127
107056	107859
107056	107859
111829	113350
109624	112798
109624	112787
111216	111788
111216	111788
111217	111788
106877	117174
110766	116578
110852	116405
110852	114840
108086	109963
108361	110770
110770	119075
110038	111897
110036	111897
108086	108378
108378	115684
112649	114124
112361	114683
112194	112194
108086	109961
112930	124202
109432	111697
109656	114561
111643	119042
107461	115982
107127	110172
109848	115831
114974	116655
113498	114974
107462	110172
112165	113204
110833	114480
108007	114480
114480	114593
107710	116496
107710	117926
107971	110730
107971	110730
110264	120914
108481	110320
112937	119153
108083	112731
115828	123018
111377	115164
107048	107069
112517	116328
112518	119678
112518	118105
110496	117218
111585	116389
111837	111838
107426	111041
111041	116129
108480	112899
108480	112899
108757	119007
106771	114262
113366	114934
107125	115554
111327	111932
108188	116705
113102	126479
108421	115779
110690	124717
112391	118001
108404	110260
111464	113726
107049	109544
107049	117172
109144	117520
108347	111613
112217	121223
112217	113622
108446	114265
111848	115900
112880	115649
111836	116486
111260	113185
111683	111823
111683	111824
111678	112924
113037	115581
113037	121861
113743	114977
115202	115457
111215	111216
111215	111216
110343	110343
111925	111926
113038	121861
113038	115581
107071	115335
111720	120759
109816	110742
111947	114105
111817	111845
111817	117174
113281	126802
112730	113761
107617	115688
110033	112372
112372	116717
112372	118001
112373	116717
107796	112221
110811	113170
109824	123343
109824	110175
108122	119171
108122	116598
107111	113177
111520	114850
107506	121384
112351	114899
114687	117500
106695	113843
107343	115860
111931	114693
110379	111593
114303	117101
113348	114070
109063	117479
110290	115265
114655	114723
109771	119978
111503	114265
111173	118113
106883	106887
109423	114181
114200	115296
110340	110342
110340	111043
110340	111042
108347	115649
108347	115649
106818	116550
108809	114184
111551	111558
111551	119531
111552	111558
111552	119531
111558	119531
110040	123954
108125	113177
112924	116108
111974	117133
107424	114036
111488	116858
112201	115022
111588	116774
111588	116774
111586	114368
110267	119624
113056	114611
114758	115649
108208	116997
111423	115573
107159	109512
107159	109512
115324	120858
110263	110816
114032	114977
111412	117071
107048	110338
107985	115710
110682	114506
108472	112481
114393	116598
114207	116686
106829	114646
114257	114258
114274	116224
114429	116098
114429	123997
106673	107588
106673	114419
114419	114420
114222	114421
114445	116452
119788	124569
113180	116554
111200	112470
111200	116385
111200	115460
111200	115460
111200	125471
109187	115370
107344	115860
114029	114977
114031	114977
111811	125120
107167	115341
114987	121004
113516	113516
111346	120177
114074	120997
115164	117178
116496	117926
114593	120371
115817	115914
108824	114799
114799	117117
117939	119537
115354	119978
114036	123531
114144	120728
115324	116003
116117	124721
116413	118896
112590	115759
109960	114769
114393	119171
110761	119007
111073	119007
112758	112758
113999	121505
114264	121004
115550	116356
106653	115286
106653	115286
109316	114265
114997	118061
114287	119535
114299	124079
117001	121384
116867	117001
115710	120319
115800	115800
118896	119018
119018	119018
115872	117964
115917	121384
114723	121384
115485	124375
111114	115025
116841	120177
113914	117129
115943	116999
120714	122063
118104	121778
119679	121778
118105	121778
119678	121778
118105	119678
118105	124397
106823	106823
108223	119157
109547	117689
116603	119449
114072	118789
111849	113498
113200	120798
106958	121756
112924	115761
108940	115673
110816	123747
114265	125179
117673	123868
110200	115771
110608	111573
110632	112592
108374	117941
109960	114754
108078	116671
113177	115505
107797	111210
107797	114387
106899	107797
111108	120448
107532	117571
109530	113833
108171	109999
110341	113914
114019	115671
111867	114113
107338	114030
108351	108576
108351	109147
107882	116676
109047	115920
109050	115920
115538	128336
112180	116697
116468	125608
116658	125608
122135	124291
116949	131092
114909	119272
116928	116928
111902	119331
116495	116496
116496	119390
116534	121610
120887	127206
114723	122079
115854	126602
118113	124844
116406	116688
108234	114683
113914	116129
115399	115400
113914	116129
116406	116406
111493	125483
112481	121559
117298	120295
114072	117521
114069	117521
116869	119556
119341	126479
112991	114499
112991	119276
108223	118100
112744	112747
119220	125608
111239	116788
115206	117368
115206	120845
109064	119312
116756	120179
61272	61931
59099	64200
62356	71315
62356	65183
62366	68286
60121	78252
67004	67718
61772	63783
57890	62399
65922	67740
60307	67937
59075	70851
61232	71017
63100	64740
64004	64674
63761	64760
65147	65364
59586	63026
64543	72126
61142	62116
57835	65371
62061	63933
61004	65885
61276	64380
66041	67486
65180	65838
57800	63369
63369	67788
63369	65495
62905	76064
61731	63867
68196	68567
57697	68607
57853	67455
64678	66872
66312	72498
61927	66934
57878	68312
65485	68317
58885	68317
59471	62193
62299	68320
59291	66989
59291	61296
64944	66253
65831	70919
63592	67377
65895	65896
59236	66785
67555	68989
62191	65009
65494	66304
67233	67778
57703	60013
59745	63816
61033	72126
62400	64598
57584	61198
62293	64618
63141	68278
59279	66287
65763	68064
60075	68070
59325	65495
59325	66312
57686	68741
57687	65551
63969	64525
60505	63972
57867	61856
61856	63664
60450	61847
58522	61322
59849	65687
67683	68460
58648	62135
58142	77369
64576	65147
65884	67089
57584	62223
57584	61296
57584	65769
57584	63217
64731	64732
58501	60248
61832	62946
62985	67688
59913	63468
58464	65438
58594	62899
66658	68605
60430	61640
61642	62899
61922	72799
64521	68488
57800	66351
59771	60255
59683	60577
61396	62899
63532	78257
60814	69137
65495	67788
61462	70606
57920	59668
62157	64389
57666	57666
62262	62263
64924	66822
63578	66690
60126	66440
63246	67086
64355	64477
59516	63702
60924	66690
65368	72727
62899	67413
62080	62223
64626	68004
65544	66690
62647	64115
63617	68229
60129	61042
58898	62567
63201	65249
65073	66627
59085	60505
62529	64793
67276	68721
63378	69215
59950	62771
62720	63159
69215	69332
60980	61043
59671	60028
59167	67333
60610	65441
62546	66656
60229	68119
63013	64149
59164	65631
64967	66690
65443	67602
59107	66149
62080	65672
68415	68416
62491	65441
61771	65763
61762	63039
58882	58882
65769	66209
65494	65581
62477	64104
65866	68606
58653	65866
65132	65866
61158	68073
58604	61336
64802	67172
63961	68388
59980	63961
63867	72482
57697	67803
59291	60644
59015	67639
65085	69950
62299	64494
63919	65228
60663	63602
59391	67416
59275	68602
57584	67185
69415	70219
58076	72787
57584	60644
57584	63994
58538	71396
57584	59842
59846	68275
67437	68989
57584	67475
57584	64446
57584	65672
64732	67007
62880	64981
68391	68952
61367	68989
59875	64305
68504	69288
57745	58295
63866	64522
59980	61474
60899	67421
62880	66870
63418	67198
60939	63323
62880	63430
66894	78261
58113	60686
60418	65440
62150	64793
60209	68989
66914	70018
61621	67615
60239	66312
59980	66319
62316	65804
66269	66270
60495	66209
60495	66209
66209	67428
59745	63816
62955	71396
62080	62223
57584	62223
67428	68567
62567	68567
57584	60644
57584	67185
57584	64446
62080	65672
57584	65672
57584	65769
65769	66209
57584	67475
57584	63217
57584	61296
59291	61296
59291	66989
57584	63994
59482	77545
63867	72482
63832	77545
66545	77545
58522	61322
58604	61336
57584	61198
62150	64793
62366	68286
68196	68567
68504	69288
59291	60644
37274	37722
40862	41223
42551	45284
39587	41365
41365	41817
39084	39871
44162	44162
38331	45421
45421	54989
41269	57341
40910	41269
38086	41269
40140	41269
42770	45974
40007	45519
44156	44156
39952	44312
41349	57308
43408	44945
37761	44945
44730	44945
44810	44945
40943	44945
39890	44945
39047	39047
41544	43991
38279	41100
37947	41414
37947	45735
42578	44422
42912	42912
41058	41058
41058	53988
40544	41400
41384	42306
40737	41174
37864	38112
38112	40702
38112	39427
38112	44522
38112	38764
38112	45385
45446	57341
45446	45446
44188	45446
43279	45446
43107	45446
44677	45446
38565	39211
42992	46278
41357	41357
44188	44188
40837	44665
40007	44961
39587	43992
43992	44945
43992	44522
39252	43992
41817	43992
41543	43992
40130	43992
39890	43992
42818	42818
44522	44522
37694	44522
44522	57330
41049	41049
37702	45942
38534	39258
38370	39643
38066	38066
39600	41414
37289	39940
37289	39638
38764	38764
37694	38764
38352	38884
38112	38356
40380	43279
39084	40380
43161	43279
39638	45043
41190	43351
41190	43491
38145	41639
40840	41345
38730	42218
38100	43609
38100	43279
37989	38100
44677	56704
41404	57341
39589	40782
38361	40782
38201	48885
38201	40073
50835	50835
50835	52916
39084	39084
38203	44892
37825	38046
37561	56704
41337	42103
39415	41690
40685	41690
40414	41174
38227	41651
38227	43843
37272	44244
37480	39100
41698	44835
38812	41698
40402	41706
40308	40308
40308	42458
44677	44677
37993	44094
41037	42976
37480	40024
39084	39722
38046	38046
38046	38168
44562	44562
41960	44562
40027	40027
44073	50835
39084	44073
43161	44073
37757	37757
42458	42458
41632	41632
45610	53361
38458	40683
38458	46195
43954	53456
39200	53456
53456	53817
38276	43105
42560	53525
41136	42297
41140	42474
41140	45974
40887	41140
41140	41639
40194	41140
44623	57341
43279	44623
40295	44622
42297	42297
39808	44730
44730	57309
44730	57308
44730	44730
38817	43241
38817	39692
38826	44973
38826	43446
38548	43611
39211	44730
41785	55348
43094	43405
43066	43405
42085	42365
37732	45146
37146	39428
41058	41836
41836	55199
38108	44225
41539	41571
41389	41389
38168	57309
38168	38168
38746	39726
38746	43537
39890	39890
31676	34272
31676	34272
31676	34518
31676	34518
31676	32973
31676	32973
31676	35097
31676	35097
31676	32996
31676	32996
31676	33049
31676	33049
34955	36917
34955	36917
34460	36917
34460	36917
33227	36917
34441	36917
35097	36917
35097	36917
33049	36917
33049	36917
34272	34518
34272	34518
32973	34272
32973	34272
34272	35097
34272	35097
32996	34272
32996	34272
33049	34272
33049	34272
31837	32421
31837	35391
31389	31837
31837	33528
31837	32768
31837	33803
31837	35972
31217	31837
31837	33131
31734	31837
31837	36032
31837	36599
31837	36764
31837	33316
31416	31837
31837	36267
31837	33965
31837	32475
31837	33377
31837	34038
31683	31837
31683	31837
31217	35594
32908	35002
32304	35002
35002	36159
31640	35002
33890	35002
31731	35002
32444	35002
35002	35929
35002	35929
33431	35002
32973	34518
32973	34518
34518	35097
34518	35097
32996	34518
32996	34518
33049	34518
33049	34518
31446	35703
32908	35929
32304	35929
35929	36159
31731	35929
33431	35929
32973	35097
32973	35097
32973	32996
32973	32996
32064	33683
33683	34271
32541	33683
31921	34967
31921	34967
31921	33361
31921	33438
31921	33438
31921	33249
31921	33249
31921	36052
31921	36052
32996	35097
32996	35097
32996	33049
32996	33049
33049	34955
33049	34460
33049	33227
33049	34441
32973	33049
33049	35097
33049	35097
31921	35159
31921	35159
33438	34547
33249	33438
33249	33438
33438	36052
33438	36052
35381	36116
32341	36711
31280	32341
31957	32341
31642	32341
32341	34366
32351	32422
32422	33727
32422	34698
32422	33393
31151	36877
31151	33928
33246	33675
33246	34635
32243	33246
33246	35927
33246	36532
32415	33246
33246	35717
32391	33246
33246	36712
33246	36525
31570	33451
31544	36498
31243	36498
33966	36498
35223	36498
35470	36498
35974	36498
36088	36498
35762	36498
36136	36498
33346	36498
33140	36498
36498	36523
34212	36498
35823	36498
32143	36498
36193	36498
34661	36498
35650	36520
36520	36631
33407	33747
32196	300661
34045	34203
34045	34453
33578	34169
33550	34210
34210	35275
31219	34724
31217	31401
31414	35615
31414	35559
31414	32953
31414	31733
31414	33275
31414	36494
31414	32530
31683	36925
31683	35391
31389	31683
31683	33123
31683	33131
31683	31734
31683	36032
31683	36599
31683	36764
31683	36354
31683	36267
31683	33965
31683	32475
31683	34154
35146	36773
35146	36711
34366	35146
33824	35579
31499	33400
31499	33400
34601	36736
31275	36736
36631	36736
31379	36736
31921	33591
33591	34547
31499	33400
34366	36784
31280	32341
31957	32341
35146	36773
32561	35146
34050	36498
31837	36925
33346	35223
33346	35223
34661	35223
33376	33647
33376	33647
33376	36055
32382	33376
32382	33376
33376	36630
33376	36630
33376	35268
33647	36630
33647	36630
36055	36630
35268	36630
32382	36630
32382	36630
33647	36055
32382	33647
32382	33647
33647	35268
31398	31666
31035	31666
31489	31666
31489	31666
31666	33686
31666	33686
31666	32504
31398	33686
31035	33686
31489	33686
31489	33686
32504	33686
31398	31489
31035	31489
31489	32504
30952	33333
33333	34955
33333	34460
33227	33333
33333	34441
33333	34441
33346	36193
33346	35974
33346	34325
33346	36088
33346	35470
31243	33346
33346	35223
33346	33966
33346	35823
32143	33346
30932	33346
33346	34661
31149	33346
33346	34123
33346	35715
33140	33346
33346	36870
33346	36484
31282	33346
33145	33515
32995	33515
33407	34698
33407	34698
31446	33172
33172	36524
31446	36524
36524	36524
31838	36524
31832	36524
31446	34698
31446	33407
31446	33533
34698	35927
31467	34698
31730	36759
32115	32115
32115	35407
32115	35407
32115	34601
32115	34601
34601	35407
31730	34746
35407	35407
31891	33705
33705	34285
33705	34404
34326	36297
34326	36297
34601	34601
31275	34601
31275	34601
32011	33659
32011	33659
31198	32011
32011	34161
36925	36925
36599	36925
36599	36895
36350	36925
33965	36925
33080	33632
31052	33080
31052	33080
33080	33299
31697	33080
31697	33632
31697	32437
31052	31697
31697	35446
31697	32526
31697	36350
31697	32756
31697	33965
33080	36895
33632	36895
32437	36895
31052	36895
32437	33080
32437	33632
31052	32437
32437	32526
31052	31052
32526	36350
32526	32756
32526	33965
32040	33727
32040	34698
34599	34698
32487	34599
33414	34599
33727	36918
34698	36918
35407	36918
33414	36918
34698	36637
33414	34278
33414	33619
32489	32489
34698	36303
34381	35606
34381	36501
34275	34381
31951	34381
32333	34381
32333	34381
33338	34381
33338	34381
34381	34404
34381	34404
33448	34381
34381	34475
35606	36516
34381	36516
36516	36516
36501	36516
31018	36516
32333	36516
33338	36516
34404	36516
32333	35606
32333	36501
32333	34275
31018	32333
32333	33338
32333	33338
32333	34404
32333	34404
32333	33448
33338	35606
33338	36501
33338	34275
31951	33338
31018	33338
33338	33338
33338	34404
33338	34404
33338	33448
33338	34475
34404	35606
34404	36501
34275	34404
31951	34404
31018	34404
33448	34404
33744	34602
33744	33992
33744	33992
33744	35829
33744	34512
33992	34602
33992	35829
33992	34157
31911	33992
33992	36362
33992	34512
35678	35829
35829	36362
34512	35829
34512	35829
34602	36277
35712	36277
34512	34602
34157	34512
34512	36362
32853	34724
32853	34724
34724	36359
32853	35591
32853	35591
35591	36359
34547	34967
34967	34967
33617	34967
32853	34967
32853	34967
32464	34967
34967	36359
32853	34547
32853	33617
31921	32853
31921	32853
32853	36359
32853	36052
32853	33438
32853	33249
32853	33992
33992	36359
32853	36277
32853	36277
36277	36359
31921	34547
31921	33617
31921	32464
31921	31921
31921	36359
33438	34967
34698	35591
34724	36188
33610	34724
33610	34724
34723	34724
34724	35591
34724	35591
34724	36277
34724	36277
33610	36188
33610	33610
33610	34723
33610	35591
33610	35591
35591	36188
34723	35591
35591	35591
35591	36277
35591	36277
32853	36188
32853	34723
33992	36277
36188	36277
34723	36277
34512	36277
34462	35308
35302	36005
35302	36005
32421	36005
35302	35302
33346	33346
33346	34661
31977	32192
31977	35104
31977	31977
32192	35104
32192	35104
32192	35687
32192	35687
32192	36601
32192	36601
35104	35104
35104	35687
35104	35687
35104	36601
35104	36601
35104	35586
35687	35687
35687	36601
35687	36601
35586	35687
36601	36601
35586	36601
35266	36212
35205	35266
31619	35266
32355	35266
32355	35266
34140	35266
31307	35266
31307	35266
31032	35266
31195	35266
31195	35266
35078	35266
31585	35266
34865	35266
31619	36212
31619	35205
31307	31619
31307	31619
31032	31619
31195	31619
31195	31619
31619	34865
32355	36212
32355	35205
31619	32355
32355	34140
31307	32355
31307	32355
31032	32355
31195	32355
32355	35078
32355	34865
34140	36212
34140	35205
31619	34140
34140	34140
31307	34140
31307	34140
31032	34140
34140	35078
31585	34140
34140	34865
31307	36212
31307	35205
31307	31307
31032	31307
31195	31307
31195	31307
31307	35078
31307	33525
31307	33525
31307	34865
31195	36212
31195	35205
31195	34140
31032	31195
31195	31195
31195	35078
31195	35078
31195	31585
31195	34865
35078	35205
34865	35078
33525	36212
33525	35205
33525	35266
31032	33525
31195	33525
33525	34865
34241	34568
33102	34241
34241	35603
34241	36756
35603	36756
36473	36756
33347	36756
33347	36756
33347	34241
33102	33347
31345	33347
33347	35603
33347	36473
32825	33294
32825	34506
32821	35122
32821	34120
32821	33256
34120	35122
32286	34120
32291	32821
32291	35122
32291	34120
32291	34931
32291	33256
32159	32159
32159	32733
31269	32159
32159	33634
32159	33634
36484	36484
33634	36484
34325	34361
34361	34361
31466	34361
31466	31466
33496	34179
32962	34179
32962	32962
33647	33647
32459	33647
32382	36055
32382	35268
32382	32382
32459	33376
33376	33376
32459	36630
36630	36630
31676	31676
32973	32973
34460	34955
34460	34955
33227	34955
34441	34955
34441	34955
33227	34460
34441	34460
34441	34460
33227	34441
34955	35097
34460	35097
33227	35097
34441	35097
34045	34955
34045	34460
30952	34955
34045	34203
34045	34045
34045	34453
36458	36458
36458	36634
36458	36634
31152	36458
31210	36458
34917	36458
36458	36755
31914	36458
31965	36458
31965	36458
34651	36458
34651	36458
32485	36458
33991	36458
32047	36458
32456	36458
33200	36458
31160	36458
31160	36458
31152	36634
31210	36634
34917	36634
36634	36755
31914	36634
31965	36634
36274	36634
32485	36634
33991	36634
32456	36634
33200	36634
31152	31965
31914	31965
31965	36274
31965	34651
31965	34651
31965	32485
31965	33991
31965	33200
31965	33200
31210	34651
34651	34917
34651	36755
32485	34651
31152	33200
31210	33200
31914	33200
33200	36274
32485	33200
33200	33991
32047	33200
31160	34917
31160	34651
31160	32485
31160	33991
31160	32456
31160	31160
35489	36759
32781	36759
36218	36759
31462	35489
34746	35489
34746	35489
32781	35489
35322	35489
32487	35489
32487	35489
35489	36218
31462	34746
34746	34746
32781	34746
34746	35322
32487	34746
32487	34746
34746	36218
31462	32148
32148	35489
31462	32487
32487	32781
32487	35322
34650	34650
34650	36759
34650	36759
33325	34650
32265	34650
32265	34650
31557	34650
34650	35925
33325	36759
32265	36759
32265	36759
31557	36759
35925	36759
32265	33325
31557	32265
32265	35925
34746	35925
31610	36005
31610	35644
31610	35644
33346	35644
35644	35687
31610	34404
34404	35644
35302	35644
32148	35579
31217	32421
31217	35391
31217	31389
31217	31217
31387	34074
31784	34074
31784	34074
31545	34074
31784	32353
31784	36877
31784	35522
31784	32247
31784	35614
31545	31784
31691	36651
31691	31691
31691	35111
32205	33425
32205	33425
32345	32345
36269	36744
34747	36269
36269	36269
33756	36269
35494	36269
34364	36269
34364	36269
32656	36269
35051	36269
35051	36269
33383	36269
34553	36269
33504	36269
33235	36269
34364	36744
34364	34747
34364	35494
34364	34364
32656	34364
34364	35051
34364	35051
33383	34364
33235	34364
35051	36744
34747	35051
35051	35494
32656	35051
33383	35051
34553	35051
33504	35051
33235	35051
32416	32617
32416	35977
31745	35877
31065	31745
31065	31065
36520	36631
35650	36520
32720	33129
33129	33129
35256	35256
33693	33693
32681	32681
32547	32547
34394	35968
34394	34394
35559	35615
32953	35559
35559	36494
35418	35418
32008	35920
32008	35975
34914	34914
32225	32225
32225	32843
32765	36000
33686	33686
34118	34118
32931	35159
33821	35841
32011	35841
32011	35841
34317	36352
32451	36352
31517	36352
31396	35658
31396	34109
31396	36600
31396	32620
32829	36061
34001	36207
34001	35953
34001	36404
31442	34001
32788	34001
32660	33761
32660	34339
32660	33815
33512	35988
33512	35988
32982	35988
33735	35988
32982	33512
32982	33512
33512	36607
31630	34930
31630	34930
34119	34930
